"plot_id","date","trait","value","genotype","environment","replicate","range","row","yield"
"CS17-DG2F-119","2017-04-20","GLI",0.124897940554545,"PHW52/PHM49","DG2F",5,7,355,10.84343094
"CS17-DG2F-119","2017-04-20","VARI",0.0792208140785156,"PHW52/PHM49","DG2F",5,7,355,10.84343094
"CS17-DG2F-120","2017-04-20","canopy_cover",0.924921895132767,"B73/MO17","DG2F",5,7,357,12.68054986
"CS17-DG2F-120","2017-04-20","ExG",0.179650467663736,"B73/MO17","DG2F",5,7,357,12.68054986
"CS17-DG2F-120","2017-04-20","GLI",0.127264165121913,"B73/MO17","DG2F",5,7,357,12.68054986
"CS17-DG2F-120","2017-04-20","VARI",0.0692706382189982,"B73/MO17","DG2F",5,7,357,12.68054986
"CS17-DG2F-121","2017-04-20","canopy_cover",0.951971978631507,"B97/PHB47","DG2F",5,7,359,9.723548275
"CS17-DG2F-121","2017-04-20","ExG",0.189457582342034,"B97/PHB47","DG2F",5,7,359,9.723548275
"CS17-DG2F-121","2017-04-20","GLI",0.134088295907596,"B97/PHB47","DG2F",5,7,359,9.723548275
"CS17-DG2F-121","2017-04-20","VARI",0.0960213198741055,"B97/PHB47","DG2F",5,7,359,9.723548275
"CS17-DG2F-122","2017-04-20","canopy_cover",0.934504794387424,"LH74/PHN82","DG2F",5,7,361,10.21308786
"CS17-DG2F-122","2017-04-20","ExG",0.200637528628348,"LH74/PHN82","DG2F",5,7,361,10.21308786
"CS17-DG2F-122","2017-04-20","GLI",0.141639389971835,"LH74/PHN82","DG2F",5,7,361,10.21308786
"CS17-DG2F-122","2017-04-20","VARI",0.102320266113901,"LH74/PHN82","DG2F",5,7,361,10.21308786
"CS17-DG2F-123","2017-04-20","canopy_cover",0.961315727019541,"PHB47/PHZ51","DG2F",5,7,363,9.99697696
"CS17-DG2F-123","2017-04-20","ExG",0.199737634067422,"PHB47/PHZ51","DG2F",5,7,363,9.99697696
"CS17-DG2F-123","2017-04-20","GLI",0.141160788274985,"PHB47/PHZ51","DG2F",5,7,363,9.99697696
"CS17-DG2F-123","2017-04-20","VARI",0.0999555036260134,"PHB47/PHZ51","DG2F",5,7,363,9.99697696
"CS17-DG2F-124","2017-04-20","canopy_cover",0.929813616217265,"CG44/CGR01","DG2F",5,7,365,5.733099644
"CS17-DG2F-124","2017-04-20","ExG",0.192850356688747,"CG44/CGR01","DG2F",5,7,365,5.733099644
"CS17-DG2F-124","2017-04-20","GLI",0.136479346736838,"CG44/CGR01","DG2F",5,7,365,5.733099644
"CS17-DG2F-124","2017-04-20","VARI",0.0887303369999259,"CG44/CGR01","DG2F",5,7,365,5.733099644
"CS17-DG2F-125","2017-04-20","canopy_cover",0.911381450733834,"WF9/H95","DG2F",5,7,367,9.475059469
"CS17-DG2F-125","2017-04-20","ExG",0.182192467728441,"WF9/H95","DG2F",5,7,367,9.475059469
"CS17-DG2F-125","2017-04-20","GLI",0.129558377229632,"WF9/H95","DG2F",5,7,367,9.475059469
"CS17-DG2F-125","2017-04-20","VARI",0.0870705189672185,"WF9/H95","DG2F",5,7,367,9.475059469
"CS17-DG2F-126","2017-04-20","canopy_cover",0.915400901792959,"PHW52/PHN82","DG2F",5,7,369,11.73823486
"CS17-DG2F-126","2017-04-20","ExG",0.197089971277448,"PHW52/PHN82","DG2F",5,7,369,11.73823486
"CS17-DG2F-126","2017-04-20","GLI",0.139294163324272,"PHW52/PHN82","DG2F",5,7,369,11.73823486
"CS17-DG2F-126","2017-04-20","VARI",0.0940157928878592,"PHW52/PHN82","DG2F",5,7,369,11.73823486
"CS17-DG2F-127","2017-04-20","canopy_cover",0.929262142735574,"F42/MO17","DG2F",5,7,371,11.74446297
"CS17-DG2F-127","2017-04-20","ExG",0.215557994443179,"F42/MO17","DG2F",5,7,371,11.74446297
"CS17-DG2F-127","2017-04-20","GLI",0.15159987981536,"F42/MO17","DG2F",5,7,371,11.74446297
"CS17-DG2F-127","2017-04-20","VARI",0.105792871365643,"F42/MO17","DG2F",5,7,371,11.74446297
"CS17-DG2F-128","2017-04-20","canopy_cover",0.896571711955726,"2369/3IIH6","DG2F",5,7,373,10.21294558
"CS17-DG2F-128","2017-04-20","ExG",0.202251382081488,"2369/3IIH6","DG2F",5,7,373,10.21294558
"CS17-DG2F-128","2017-04-20","GLI",0.143082213380271,"2369/3IIH6","DG2F",5,7,373,10.21294558
"CS17-DG2F-128","2017-04-20","VARI",0.11729689812964,"2369/3IIH6","DG2F",5,7,373,10.21294558
"CS17-DG2F-129","2017-04-20","canopy_cover",0.907073335548791,"LH123HT/3IIH6","DG2F",5,7,375,9.843577752
"CS17-DG2F-129","2017-04-20","ExG",0.213435173129301,"LH123HT/3IIH6","DG2F",5,7,375,9.843577752
"CS17-DG2F-129","2017-04-20","GLI",0.150336317793768,"LH123HT/3IIH6","DG2F",5,7,375,9.843577752
"CS17-DG2F-129","2017-04-20","VARI",0.132857057309849,"LH123HT/3IIH6","DG2F",5,7,375,9.843577752
"CS17-DG2F-130","2017-04-20","canopy_cover",0.903614551640043,"GEMN-0260/3IIH6","DG2F",5,7,377,10.03748805
"CS17-DG2F-130","2017-04-20","ExG",0.213304065642017,"GEMN-0260/3IIH6","DG2F",5,7,377,10.03748805
"CS17-DG2F-130","2017-04-20","GLI",0.150145267589495,"GEMN-0260/3IIH6","DG2F",5,7,377,10.03748805
"CS17-DG2F-130","2017-04-20","VARI",0.111245088672231,"GEMN-0260/3IIH6","DG2F",5,7,377,10.03748805
"CS17-DG2F-131","2017-04-20","canopy_cover",0.887640228056169,"PHG29/PHG47","DG2F",5,7,379,8.701738133
"CS17-DG2F-131","2017-04-20","ExG",0.203601804862641,"PHG29/PHG47","DG2F",5,7,379,8.701738133
"CS17-DG2F-131","2017-04-20","GLI",0.143696453049554,"PHG29/PHG47","DG2F",5,7,379,8.701738133
"CS17-DG2F-131","2017-04-20","VARI",0.0997127953653347,"PHG29/PHG47","DG2F",5,7,379,8.701738133
"CS17-DG2F-132","2017-04-20","canopy_cover",0.931240817268186,"LH198/PHN37","DG2F",5,7,381,9.794625188
"CS17-DG2F-132","2017-04-20","ExG",0.228010576075147,"LH198/PHN37","DG2F",5,7,381,9.794625188
"CS17-DG2F-132","2017-04-20","GLI",0.160458907200303,"LH198/PHN37","DG2F",5,7,381,9.794625188
"CS17-DG2F-132","2017-04-20","VARI",0.137847815697403,"LH198/PHN37","DG2F",5,7,381,9.794625188
"CS17-DG2F-133","2017-04-20","canopy_cover",0.875927145337268,"PHP02/PHG47","DG2F",5,7,383,8.071805179
"CS17-DG2F-133","2017-04-20","ExG",0.198199397528119,"PHP02/PHG47","DG2F",5,7,383,8.071805179
"CS17-DG2F-133","2017-04-20","GLI",0.140174716599145,"PHP02/PHG47","DG2F",5,7,383,8.071805179
"CS17-DG2F-133","2017-04-20","VARI",0.0998466516905804,"PHP02/PHG47","DG2F",5,7,383,8.071805179
"CS17-DG2F-134","2017-04-20","canopy_cover",0.848097638437503,"W10001_0022/PHB47","DG2F",5,7,385,7.66646134
"CS17-DG2F-134","2017-04-20","ExG",0.21133460823514,"W10001_0022/PHB47","DG2F",5,7,385,7.66646134
"CS17-DG2F-134","2017-04-20","GLI",0.148860946920115,"W10001_0022/PHB47","DG2F",5,7,385,7.66646134
"CS17-DG2F-134","2017-04-20","VARI",0.110313893903669,"W10001_0022/PHB47","DG2F",5,7,385,7.66646134
"CS17-DG2F-135","2017-04-20","canopy_cover",0.896785970800671,"LH195/PHN37","DG2F",5,7,387,11.02000306
"CS17-DG2F-135","2017-04-20","ExG",0.225442963100353,"LH195/PHN37","DG2F",5,7,387,11.02000306
"CS17-DG2F-135","2017-04-20","GLI",0.158502191052649,"LH195/PHN37","DG2F",5,7,387,11.02000306
"CS17-DG2F-135","2017-04-20","VARI",0.122193667697295,"LH195/PHN37","DG2F",5,7,387,11.02000306
"CS17-DG2F-136","2017-04-20","canopy_cover",0.900188759594793,"2369/PHN82","DG2F",5,7,389,11.32784352
"CS17-DG2F-136","2017-04-20","ExG",0.223479850979963,"2369/PHN82","DG2F",5,7,389,11.32784352
"CS17-DG2F-136","2017-04-20","GLI",0.157036547198942,"2369/PHN82","DG2F",5,7,389,11.32784352
"CS17-DG2F-136","2017-04-20","VARI",0.133501228143837,"2369/PHN82","DG2F",5,7,389,11.32784352
"CS17-DG2F-137","2017-04-20","canopy_cover",0.905652491380123,"B37/MO17","DG2F",5,7,391,10.91894156
"CS17-DG2F-137","2017-04-20","ExG",0.220472414143328,"B37/MO17","DG2F",5,7,391,10.91894156
"CS17-DG2F-137","2017-04-20","GLI",0.155054999468175,"B37/MO17","DG2F",5,7,391,10.91894156
"CS17-DG2F-137","2017-04-20","VARI",0.143942525233382,"B37/MO17","DG2F",5,7,391,10.91894156
"CS17-DG2F-138","2017-04-20","canopy_cover",0.882241944642251,"PHG39/TX205","DG2F",5,7,393,11.21049566
"CS17-DG2F-138","2017-04-20","ExG",0.222706340335591,"PHG39/TX205","DG2F",5,7,393,11.21049566
"CS17-DG2F-138","2017-04-20","GLI",0.15648615873879,"PHG39/TX205","DG2F",5,7,393,11.21049566
"CS17-DG2F-138","2017-04-20","VARI",0.126850535660087,"PHG39/TX205","DG2F",5,7,393,11.21049566
"CS17-DG2F-139","2017-04-20","canopy_cover",0.880807005586913,"LH216/LH195","DG2F",5,7,395,10.39056997
"CS17-DG2F-139","2017-04-20","ExG",0.229856416643147,"LH216/LH195","DG2F",5,7,395,10.39056997
"CS17-DG2F-139","2017-04-20","GLI",0.161069246139204,"LH216/LH195","DG2F",5,7,395,10.39056997
"CS17-DG2F-139","2017-04-20","VARI",0.128973097635831,"LH216/LH195","DG2F",5,7,395,10.39056997
"CS17-DG2F-140","2017-04-20","canopy_cover",0.894545487543719,"LH198/PHZ51","DG2F",5,7,397,8.09826512
"CS17-DG2F-140","2017-04-20","ExG",0.232701922355931,"LH198/PHZ51","DG2F",5,7,397,8.09826512
"CS17-DG2F-140","2017-04-20","GLI",0.163268474124922,"LH198/PHZ51","DG2F",5,7,397,8.09826512
"CS17-DG2F-140","2017-04-20","VARI",0.148682018099074,"LH198/PHZ51","DG2F",5,7,397,8.09826512
"CS17-DG2F-141","2017-04-20","canopy_cover",0.892463842840965,"B14A/OH43","DG2F",5,8,397,11.67381617
"CS17-DG2F-141","2017-04-20","ExG",0.218438257150554,"B14A/OH43","DG2F",5,8,397,11.67381617
"CS17-DG2F-141","2017-04-20","GLI",0.153849866927701,"B14A/OH43","DG2F",5,8,397,11.67381617
"CS17-DG2F-141","2017-04-20","VARI",0.135890636772208,"B14A/OH43","DG2F",5,8,397,11.67381617
"CS17-DG2F-142","2017-04-20","canopy_cover",0.890428547954206,"BH8900VIP3111 (2016)","DG2F",5,8,395,13.23796814
"CS17-DG2F-142","2017-04-20","ExG",0.198728866937053,"BH8900VIP3111 (2016)","DG2F",5,8,395,13.23796814
"CS17-DG2F-142","2017-04-20","GLI",0.140469804776811,"BH8900VIP3111 (2016)","DG2F",5,8,395,13.23796814
"CS17-DG2F-142","2017-04-20","VARI",0.110686608790466,"BH8900VIP3111 (2016)","DG2F",5,8,395,13.23796814
"CS17-DG2F-143","2017-04-20","canopy_cover",0.923075050653655,"B14A/MO17","DG2F",5,8,393,12.29315892
"CS17-DG2F-143","2017-04-20","ExG",0.217949396440973,"B14A/MO17","DG2F",5,8,393,12.29315892
"CS17-DG2F-143","2017-04-20","GLI",0.153511958641845,"B14A/MO17","DG2F",5,8,393,12.29315892
"CS17-DG2F-143","2017-04-20","VARI",0.137226384096646,"B14A/MO17","DG2F",5,8,393,12.29315892
"CS17-DG2F-144","2017-04-20","canopy_cover",0.896069608720771,"CG60/LH162","DG2F",5,8,391,4.455088329
"CS17-DG2F-144","2017-04-20","ExG",0.227333011074372,"CG60/LH162","DG2F",5,8,391,4.455088329
"CS17-DG2F-144","2017-04-20","GLI",0.15959983088726,"CG60/LH162","DG2F",5,8,391,4.455088329
"CS17-DG2F-144","2017-04-20","VARI",0.134378154266196,"CG60/LH162","DG2F",5,8,391,4.455088329
"CS17-DG2F-145","2017-04-20","canopy_cover",0.874023612164079,"PB80/PHZ51","DG2F",5,8,389,11.1225702
"CS17-DG2F-145","2017-04-20","ExG",0.223017486370413,"PB80/PHZ51","DG2F",5,8,389,11.1225702
"CS17-DG2F-145","2017-04-20","GLI",0.15681781016724,"PB80/PHZ51","DG2F",5,8,389,11.1225702
"CS17-DG2F-145","2017-04-20","VARI",0.125019061031264,"PB80/PHZ51","DG2F",5,8,389,11.1225702
"CS17-DG2F-146","2017-04-20","canopy_cover",0.840845723759894,"PHN11_PHG47_0251/PHB47","DG2F",5,8,387,8.543960554
"CS17-DG2F-146","2017-04-20","ExG",0.186597726323678,"PHN11_PHG47_0251/PHB47","DG2F",5,8,387,8.543960554
"CS17-DG2F-146","2017-04-20","GLI",0.132220921871499,"PHN11_PHG47_0251/PHB47","DG2F",5,8,387,8.543960554
"CS17-DG2F-146","2017-04-20","VARI",0.0907491714865627,"PHN11_PHG47_0251/PHB47","DG2F",5,8,387,8.543960554
"CS17-DG2F-147","2017-04-20","canopy_cover",0.876937527430415,"B73/PHZ51","DG2F",5,8,385,10.39777038
"CS17-DG2F-147","2017-04-20","ExG",0.21810063023889,"B73/PHZ51","DG2F",5,8,385,10.39777038
"CS17-DG2F-147","2017-04-20","GLI",0.153789368531791,"B73/PHZ51","DG2F",5,8,385,10.39777038
"CS17-DG2F-147","2017-04-20","VARI",0.132305026105084,"B73/PHZ51","DG2F",5,8,385,10.39777038
"CS17-DG2F-148","2017-04-20","canopy_cover",0.897836400273173,"LH212HT/LH195","DG2F",5,8,383,11.0370548
"CS17-DG2F-148","2017-04-20","ExG",0.206944580778373,"LH212HT/LH195","DG2F",5,8,383,11.0370548
"CS17-DG2F-148","2017-04-20","GLI",0.146256056056537,"LH212HT/LH195","DG2F",5,8,383,11.0370548
"CS17-DG2F-148","2017-04-20","VARI",0.114693953817389,"LH212HT/LH195","DG2F",5,8,383,11.0370548
"CS17-DG2F-149","2017-04-20","canopy_cover",0.915839004571797,"W10005_0107/PHB47","DG2F",5,8,381,9.760654686
"CS17-DG2F-149","2017-04-20","ExG",0.22120107464852,"W10005_0107/PHB47","DG2F",5,8,381,9.760654686
"CS17-DG2F-149","2017-04-20","GLI",0.155758865205676,"W10005_0107/PHB47","DG2F",5,8,381,9.760654686
"CS17-DG2F-149","2017-04-20","VARI",0.120690549167912,"W10005_0107/PHB47","DG2F",5,8,381,9.760654686
"CS17-DG2F-150","2017-04-20","canopy_cover",0.903871321090132,"PHG80/PHZ51","DG2F",5,8,379,9.656260121
"CS17-DG2F-150","2017-04-20","ExG",0.239224159559765,"PHG80/PHZ51","DG2F",5,8,379,9.656260121
"CS17-DG2F-150","2017-04-20","GLI",0.167931644952595,"PHG80/PHZ51","DG2F",5,8,379,9.656260121
"CS17-DG2F-150","2017-04-20","VARI",0.155931207630524,"PHG80/PHZ51","DG2F",5,8,379,9.656260121
"CS17-DG2F-151","2017-04-20","canopy_cover",0.931088636955206,"W37A/PHB47","DG2F",5,8,377,9.290365327
"CS17-DG2F-151","2017-04-20","ExG",0.243956544567447,"W37A/PHB47","DG2F",5,8,377,9.290365327
"CS17-DG2F-151","2017-04-20","GLI",0.170426120916357,"W37A/PHB47","DG2F",5,8,377,9.290365327
"CS17-DG2F-151","2017-04-20","VARI",0.145679645237222,"W37A/PHB47","DG2F",5,8,377,9.290365327
"CS17-DG2F-152","2017-04-20","canopy_cover",0.925224549961863,"REV28HR20 (2016)","DG2F",5,8,375,15.2162909
"CS17-DG2F-152","2017-04-20","ExG",0.224166677591277,"REV28HR20 (2016)","DG2F",5,8,375,15.2162909
"CS17-DG2F-152","2017-04-20","GLI",0.157462979094719,"REV28HR20 (2016)","DG2F",5,8,375,15.2162909
"CS17-DG2F-152","2017-04-20","VARI",0.140159830345894,"REV28HR20 (2016)","DG2F",5,8,375,15.2162909
"CS17-DG2F-153","2017-04-20","canopy_cover",0.941227572964686,"W10004_0216/PHZ51","DG2F",5,8,373,8.977552231
"CS17-DG2F-153","2017-04-20","ExG",0.211876515428987,"W10004_0216/PHZ51","DG2F",5,8,373,8.977552231
"CS17-DG2F-153","2017-04-20","GLI",0.149536975214473,"W10004_0216/PHZ51","DG2F",5,8,373,8.977552231
"CS17-DG2F-153","2017-04-20","VARI",0.135454219669525,"W10004_0216/PHZ51","DG2F",5,8,373,8.977552231
"CS17-DG2F-154","2017-04-20","canopy_cover",0.934870625123285,"B73/TX775","DG2F",5,8,371,12.9610283
"CS17-DG2F-154","2017-04-20","ExG",0.199358821588773,"B73/TX775","DG2F",5,8,371,12.9610283
"CS17-DG2F-154","2017-04-20","GLI",0.140971995215869,"B73/TX775","DG2F",5,8,371,12.9610283
"CS17-DG2F-154","2017-04-20","VARI",0.109165400954189,"B73/TX775","DG2F",5,8,371,12.9610283
"CS17-DG2F-155","2017-04-20","canopy_cover",0.975469196770646,"TX772W/LH195 ","DG2F",5,8,369,10.57212448
"CS17-DG2F-155","2017-04-20","ExG",0.195173712265365,"TX772W/LH195 ","DG2F",5,8,369,10.57212448
"CS17-DG2F-155","2017-04-20","GLI",0.138246385882084,"TX772W/LH195 ","DG2F",5,8,369,10.57212448
"CS17-DG2F-155","2017-04-20","VARI",0.112603762659815,"TX772W/LH195 ","DG2F",5,8,369,10.57212448
"CS17-DG2F-156","2017-04-20","canopy_cover",0.964461344936145,"LAMA2002-58-3-B-B-B-B-B-B-1-B19-B18-B22/LH195 ","DG2F",5,8,367,12.74814119
"CS17-DG2F-156","2017-04-20","ExG",0.169939162461056,"LAMA2002-58-3-B-B-B-B-B-B-1-B19-B18-B22/LH195 ","DG2F",5,8,367,12.74814119
"CS17-DG2F-156","2017-04-20","GLI",0.120811650594706,"LAMA2002-58-3-B-B-B-B-B-B-1-B19-B18-B22/LH195 ","DG2F",5,8,367,12.74814119
"CS17-DG2F-156","2017-04-20","VARI",0.0805552775388583,"LAMA2002-58-3-B-B-B-B-B-B-1-B19-B18-B22/LH195 ","DG2F",5,8,367,12.74814119
"CS17-DG2F-157","2017-04-20","canopy_cover",0.94881300663667,"B73/TX779","DG2F",5,8,365,11.84422342
"CS17-DG2F-157","2017-04-20","ExG",0.150177844677359,"B73/TX779","DG2F",5,8,365,11.84422342
"CS17-DG2F-157","2017-04-20","GLI",0.107404353736892,"B73/TX779","DG2F",5,8,365,11.84422342
"CS17-DG2F-157","2017-04-20","VARI",0.0522073592612976,"B73/TX779","DG2F",5,8,365,11.84422342
"CS17-DG2F-158","2017-04-20","canopy_cover",0.946901057870157,"TX714/TX779","DG2F",5,8,363,12.91541159
"CS17-DG2F-158","2017-04-20","ExG",0.178594430391535,"TX714/TX779","DG2F",5,8,363,12.91541159
"CS17-DG2F-158","2017-04-20","GLI",0.126729380108559,"TX714/TX779","DG2F",5,8,363,12.91541159
"CS17-DG2F-158","2017-04-20","VARI",0.0763282962202703,"TX714/TX779","DG2F",5,8,363,12.91541159
"CS17-DG2F-159","2017-04-20","canopy_cover",0.964230769264707,"TX204/PHB47","DG2F",5,8,361,11.57832203
"CS17-DG2F-159","2017-04-20","ExG",0.203027706844352,"TX204/PHB47","DG2F",5,8,361,11.57832203
"CS17-DG2F-159","2017-04-20","GLI",0.143060959471654,"TX204/PHB47","DG2F",5,8,361,11.57832203
"CS17-DG2F-159","2017-04-20","VARI",0.107937351904054,"TX204/PHB47","DG2F",5,8,361,11.57832203
"CS17-DG2F-160","2017-04-20","canopy_cover",0.947173617155329,"TX740/LH195 ","DG2F",5,8,359,12.73806387
"CS17-DG2F-160","2017-04-20","ExG",0.174933050266317,"TX740/LH195 ","DG2F",5,8,359,12.73806387
"CS17-DG2F-160","2017-04-20","GLI",0.124327398340753,"TX740/LH195 ","DG2F",5,8,359,12.73806387
"CS17-DG2F-160","2017-04-20","VARI",0.0835013406042007,"TX740/LH195 ","DG2F",5,8,359,12.73806387
"CS17-DG2F-161","2017-04-20","canopy_cover",0.915827596054959,"2369/PHZ51","DG2F",5,8,357,9.835270659
"CS17-DG2F-161","2017-04-20","ExG",0.190360190823923,"2369/PHZ51","DG2F",5,8,357,9.835270659
"CS17-DG2F-161","2017-04-20","GLI",0.134583585329791,"2369/PHZ51","DG2F",5,8,357,9.835270659
"CS17-DG2F-161","2017-04-20","VARI",0.0890919009581666,"2369/PHZ51","DG2F",5,8,357,9.835270659
"CS17-DG2F-162","2017-04-20","canopy_cover",0.948355897140532,"TX770/LH195","DG2F",5,8,355,12.06923707
"CS17-DG2F-162","2017-04-20","ExG",0.178208842662158,"TX770/LH195","DG2F",5,8,355,12.06923707
"CS17-DG2F-162","2017-04-20","GLI",0.126671610258249,"TX770/LH195","DG2F",5,8,355,12.06923707
"CS17-DG2F-162","2017-04-20","VARI",0.0781007111481104,"TX770/LH195","DG2F",5,8,355,12.06923707
"CS17-DG2F-163","2017-04-20","canopy_cover",0.950946923098285,"LH195/PHZ51","DG2F",5,8,353,10.76574183
"CS17-DG2F-163","2017-04-20","ExG",0.183356023403369,"LH195/PHZ51","DG2F",5,8,353,10.76574183
"CS17-DG2F-163","2017-04-20","GLI",0.130067086988237,"LH195/PHZ51","DG2F",5,8,353,10.76574183
"CS17-DG2F-163","2017-04-20","VARI",0.0970048772917491,"LH195/PHZ51","DG2F",5,8,353,10.76574183
"CS17-DG2F-164","2017-04-20","canopy_cover",0.944639899386334,"B73/TX6252","DG2F",5,8,351,9.06401575
"CS17-DG2F-164","2017-04-20","ExG",0.176087780366549,"B73/TX6252","DG2F",5,8,351,9.06401575
"CS17-DG2F-164","2017-04-20","GLI",0.125060790051948,"B73/TX6252","DG2F",5,8,351,9.06401575
"CS17-DG2F-164","2017-04-20","VARI",0.0826275378032876,"B73/TX6252","DG2F",5,8,351,9.06401575
"CS17-DG2F-165","2017-04-20","canopy_cover",0.917071953021354,"TX714/TX775","DG2F",5,8,349,13.45062508
"CS17-DG2F-165","2017-04-20","ExG",0.19131441772617,"TX714/TX775","DG2F",5,8,349,13.45062508
"CS17-DG2F-165","2017-04-20","GLI",0.135215499723114,"TX714/TX775","DG2F",5,8,349,13.45062508
"CS17-DG2F-165","2017-04-20","VARI",0.0872838731067566,"TX714/TX775","DG2F",5,8,349,13.45062508
"CS17-DG2F-166","2017-04-20","canopy_cover",0.912818380568607,"TX714/TX777","DG2F",5,8,347,13.30889533
"CS17-DG2F-166","2017-04-20","ExG",0.162859491302481,"TX714/TX777","DG2F",5,8,347,13.30889533
"CS17-DG2F-166","2017-04-20","GLI",0.116023125588645,"TX714/TX777","DG2F",5,8,347,13.30889533
"CS17-DG2F-166","2017-04-20","VARI",0.0628926573080483,"TX714/TX777","DG2F",5,8,347,13.30889533
"CS17-DG2F-167","2017-04-20","canopy_cover",0.942702068822178,"B73/TX777","DG2F",5,8,345,12.01556483
"CS17-DG2F-167","2017-04-20","ExG",0.177336131806695,"B73/TX777","DG2F",5,8,345,12.01556483
"CS17-DG2F-167","2017-04-20","GLI",0.125803478181225,"B73/TX777","DG2F",5,8,345,12.01556483
"CS17-DG2F-167","2017-04-20","VARI",0.0751829963915695,"B73/TX777","DG2F",5,8,345,12.01556483
"CS17-DG2F-168","2017-04-20","canopy_cover",0.91867167383119,"TX303/TX777","DG2F",5,8,343,11.44754192
"CS17-DG2F-168","2017-04-20","ExG",0.171767157959623,"TX303/TX777","DG2F",5,8,343,11.44754192
"CS17-DG2F-168","2017-04-20","GLI",0.122140160263248,"TX303/TX777","DG2F",5,8,343,11.44754192
"CS17-DG2F-168","2017-04-20","VARI",0.0775117138199715,"TX303/TX777","DG2F",5,8,343,11.44754192
"CS17-DG2F-169","2017-04-20","canopy_cover",0.95207629715772,"PHP38/PHN82","DG2F",5,9,343,11.00130896
"CS17-DG2F-169","2017-04-20","ExG",0.167399212294791,"PHP38/PHN82","DG2F",5,9,343,11.00130896
"CS17-DG2F-169","2017-04-20","GLI",0.1194250335124,"PHP38/PHN82","DG2F",5,9,343,11.00130896
"CS17-DG2F-169","2017-04-20","VARI",0.0803045880977542,"PHP38/PHN82","DG2F",5,9,343,11.00130896
"CS17-DG2F-170","2017-04-20","canopy_cover",0.932059582975608,"PHHB9/PHR55","DG2F",5,9,345,13.48821787
"CS17-DG2F-170","2017-04-20","ExG",0.179692616293923,"PHHB9/PHR55","DG2F",5,9,345,13.48821787
"CS17-DG2F-170","2017-04-20","GLI",0.127473416731196,"PHHB9/PHR55","DG2F",5,9,345,13.48821787
"CS17-DG2F-170","2017-04-20","VARI",0.0891091516565132,"PHHB9/PHR55","DG2F",5,9,345,13.48821787
"CS17-DG2F-171","2017-04-20","canopy_cover",0.946185067297509,"PHV63/PHP60","DG2F",5,9,347,10.40255655
"CS17-DG2F-171","2017-04-20","ExG",0.177575136790798,"PHV63/PHP60","DG2F",5,9,347,10.40255655
"CS17-DG2F-171","2017-04-20","GLI",0.126171972652046,"PHV63/PHP60","DG2F",5,9,347,10.40255655
"CS17-DG2F-171","2017-04-20","VARI",0.0859401698980854,"PHV63/PHP60","DG2F",5,9,347,10.40255655
"CS17-DG2F-172","2017-04-20","canopy_cover",0.950712660135882,"LH195/PHN47","DG2F",5,9,349,12.18706062
"CS17-DG2F-172","2017-04-20","ExG",0.196056008522267,"LH195/PHN47","DG2F",5,9,349,12.18706062
"CS17-DG2F-172","2017-04-20","GLI",0.138802619865525,"LH195/PHN47","DG2F",5,9,349,12.18706062
"CS17-DG2F-172","2017-04-20","VARI",0.117142270832019,"LH195/PHN47","DG2F",5,9,349,12.18706062
"CS17-DG2F-173","2017-04-20","canopy_cover",0.943254650127884,"LH195/PHW30","DG2F",5,9,351,8.890903179
"CS17-DG2F-173","2017-04-20","ExG",0.205964365563511,"LH195/PHW30","DG2F",5,9,351,8.890903179
"CS17-DG2F-173","2017-04-20","GLI",0.145080528859917,"LH195/PHW30","DG2F",5,9,351,8.890903179
"CS17-DG2F-173","2017-04-20","VARI",0.115685388515763,"LH195/PHW30","DG2F",5,9,351,8.890903179
"CS17-DG2F-174","2017-04-20","canopy_cover",0.93829662215948,"LH195/NK787","DG2F",5,9,353,12.59915197
"CS17-DG2F-174","2017-04-20","ExG",0.175822307435884,"LH195/NK787","DG2F",5,9,353,12.59915197
"CS17-DG2F-174","2017-04-20","GLI",0.124962355271177,"LH195/NK787","DG2F",5,9,353,12.59915197
"CS17-DG2F-174","2017-04-20","VARI",0.0962128277222784,"LH195/NK787","DG2F",5,9,353,12.59915197
"CS17-DG2F-175","2017-04-20","canopy_cover",0.937900456103885,"PHV63/PGM49","DG2F",5,9,355,9.010904292
"CS17-DG2F-175","2017-04-20","ExG",0.179599607768387,"PHV63/PGM49","DG2F",5,9,355,9.010904292
"CS17-DG2F-175","2017-04-20","GLI",0.1273857283829,"PHV63/PGM49","DG2F",5,9,355,9.010904292
"CS17-DG2F-175","2017-04-20","VARI",0.0937484530668778,"PHV63/PGM49","DG2F",5,9,355,9.010904292
"CS17-DG2F-176","2017-04-20","canopy_cover",0.918960864642989,"LH195/PHR03","DG2F",5,9,357,13.49653938
"CS17-DG2F-176","2017-04-20","ExG",0.185794829731905,"LH195/PHR03","DG2F",5,9,357,13.49653938
"CS17-DG2F-176","2017-04-20","GLI",0.13178989407846,"LH195/PHR03","DG2F",5,9,357,13.49653938
"CS17-DG2F-176","2017-04-20","VARI",0.0987227182577237,"LH195/PHR03","DG2F",5,9,357,13.49653938
"CS17-DG2F-177","2017-04-20","canopy_cover",0.887070583385883,"PHHB9/LH210","DG2F",5,9,359,11.65145235
"CS17-DG2F-177","2017-04-20","ExG",0.202050747443155,"PHHB9/LH210","DG2F",5,9,359,11.65145235
"CS17-DG2F-177","2017-04-20","GLI",0.142329716155954,"PHHB9/LH210","DG2F",5,9,359,11.65145235
