"plot_id","date","trait","value"
"CS17-DG2F-266","2017-04-20","ExG",0.199262599106284
"CS17-DG2F-266","2017-04-20","GLI",0.140762908866596
"CS17-DG2F-266","2017-04-20","VARI",0.111423410611858
"CS17-DG2F-267","2017-04-20","canopy_cover",0.975739018504174
"CS17-DG2F-267","2017-04-20","ExG",0.19246853938618
"CS17-DG2F-267","2017-04-20","GLI",0.136301590838645
"CS17-DG2F-267","2017-04-20","VARI",0.10487959876479
"CS17-DG2F-268","2017-04-20","canopy_cover",0.960827072283117
"CS17-DG2F-268","2017-04-20","ExG",0.198363818486888
"CS17-DG2F-268","2017-04-20","GLI",0.140077913786623
"CS17-DG2F-268","2017-04-20","VARI",0.109290805331341
"CS17-DG2F-269","2017-04-20","canopy_cover",0.94676145842046
"CS17-DG2F-269","2017-04-20","ExG",0.188825128797686
"CS17-DG2F-269","2017-04-20","GLI",0.13364217725763
"CS17-DG2F-269","2017-04-20","VARI",0.100635238366444
"CS17-DG2F-270","2017-04-20","canopy_cover",0.958859373367444
"CS17-DG2F-270","2017-04-20","ExG",0.199872944325079
"CS17-DG2F-270","2017-04-20","GLI",0.140989406276263
"CS17-DG2F-270","2017-04-20","VARI",0.0948162689573562
"CS17-DG2F-271","2017-04-20","canopy_cover",0.936086645072782
"CS17-DG2F-271","2017-04-20","ExG",0.174864354114676
"CS17-DG2F-271","2017-04-20","GLI",0.123813281282123
"CS17-DG2F-271","2017-04-20","VARI",0.0644176769009313
"CS17-DG2F-272","2017-04-20","canopy_cover",0.934643338942204
"CS17-DG2F-272","2017-04-20","ExG",0.165321329403326
"CS17-DG2F-272","2017-04-20","GLI",0.117719030820827
"CS17-DG2F-272","2017-04-20","VARI",0.0662713830378512
"CS17-DG2F-273","2017-04-20","canopy_cover",0.939863652291718
"CS17-DG2F-273","2017-04-20","ExG",0.178894428418141
"CS17-DG2F-273","2017-04-20","GLI",0.126814920448221
"CS17-DG2F-273","2017-04-20","VARI",0.0803912470530462
"CS17-DG2F-274","2017-04-20","canopy_cover",0.970106121003978
"CS17-DG2F-274","2017-04-20","ExG",0.198605594979343
"CS17-DG2F-274","2017-04-20","GLI",0.140186410308782
"CS17-DG2F-274","2017-04-20","VARI",0.0884409063285463
"CS17-DG2F-275","2017-04-20","canopy_cover",0.961813226662994
"CS17-DG2F-275","2017-04-20","ExG",0.195972083308225
"CS17-DG2F-275","2017-04-20","GLI",0.138523317002439
"CS17-DG2F-275","2017-04-20","VARI",0.0979498699258227
"CS17-DG2F-276","2017-04-20","canopy_cover",0.958719182288527
"CS17-DG2F-276","2017-04-20","ExG",0.196239368533968
"CS17-DG2F-276","2017-04-20","GLI",0.138683172656053
"CS17-DG2F-276","2017-04-20","VARI",0.107411134793663
"CS17-DG2F-277","2017-04-20","canopy_cover",0.95500609762563
"CS17-DG2F-277","2017-04-20","ExG",0.183304945732537
"CS17-DG2F-277","2017-04-20","GLI",0.130156163627614
"CS17-DG2F-277","2017-04-20","VARI",0.103662880918186
"CS17-DG2F-278","2017-04-20","canopy_cover",0.932560418404885
"CS17-DG2F-278","2017-04-20","ExG",0.153919320668518
"CS17-DG2F-278","2017-04-20","GLI",0.110083054664907
"CS17-DG2F-278","2017-04-20","VARI",0.0604074928660133
"CS17-DG2F-279","2017-04-20","canopy_cover",0.955206506038352
"CS17-DG2F-279","2017-04-20","ExG",0.193560517375593
"CS17-DG2F-279","2017-04-20","GLI",0.136895008455191
"CS17-DG2F-279","2017-04-20","VARI",0.0960364094419646
"CS17-DG2F-280","2017-04-20","canopy_cover",0.938863347734889
"CS17-DG2F-280","2017-04-20","ExG",0.165243024713979
"CS17-DG2F-280","2017-04-20","GLI",0.117764264293641
"CS17-DG2F-280","2017-04-20","VARI",0.0723092075019304
"CS17-DG2F-281","2017-04-20","canopy_cover",0.920812841252781
"CS17-DG2F-281","2017-04-20","ExG",0.167378139243601
"CS17-DG2F-281","2017-04-20","GLI",0.11914861942424
"CS17-DG2F-281","2017-04-20","VARI",0.0721596323570543
"CS17-DG2F-282","2017-04-20","canopy_cover",0.940562971915995
"CS17-DG2F-282","2017-04-20","ExG",0.182354548257584
"CS17-DG2F-282","2017-04-20","GLI",0.129335031546972
"CS17-DG2F-282","2017-04-20","VARI",0.0866091678924808
"CS17-DG2F-283","2017-04-20","canopy_cover",0.909667938090994
"CS17-DG2F-283","2017-04-20","ExG",0.16119133118457
"CS17-DG2F-283","2017-04-20","GLI",0.114947733693353
"CS17-DG2F-283","2017-04-20","VARI",0.0637295958947185
"CS17-DG2F-284","2017-04-20","canopy_cover",0.933752054086628
"CS17-DG2F-284","2017-04-20","ExG",0.187799807306986
"CS17-DG2F-284","2017-04-20","GLI",0.132917587796902
"CS17-DG2F-284","2017-04-20","VARI",0.100024977340698
"CS17-DG2F-285","2017-04-20","canopy_cover",0.93211354451777
"CS17-DG2F-285","2017-04-20","ExG",0.169173861320747
"CS17-DG2F-285","2017-04-20","GLI",0.120489895316714
"CS17-DG2F-285","2017-04-20","VARI",0.0710024312091529
"CS17-DG2F-286","2017-04-20","canopy_cover",0.958042583375101
"CS17-DG2F-286","2017-04-20","ExG",0.184932827487641
"CS17-DG2F-286","2017-04-20","GLI",0.131196078269726
"CS17-DG2F-286","2017-04-20","VARI",0.101566083452819
"CS17-DG2F-287","2017-04-20","canopy_cover",0.913872806687625
"CS17-DG2F-287","2017-04-20","ExG",0.174492101926271
"CS17-DG2F-287","2017-04-20","GLI",0.12374562623131
"CS17-DG2F-287","2017-04-20","VARI",0.0845927148273461
"CS17-DG2F-288","2017-04-20","canopy_cover",0.921458198640419
"CS17-DG2F-288","2017-04-20","ExG",0.176623567382933
"CS17-DG2F-288","2017-04-20","GLI",0.125403874794438
"CS17-DG2F-288","2017-04-20","VARI",0.0776617525881799
"CS17-DG2F-289","2017-04-20","canopy_cover",0.961017626018207
"CS17-DG2F-289","2017-04-20","ExG",0.196725123265889
"CS17-DG2F-289","2017-04-20","GLI",0.139097539973471
"CS17-DG2F-289","2017-04-20","VARI",0.110954339776841
"CS17-DG2F-290","2017-04-20","canopy_cover",0.978214597918031
"CS17-DG2F-290","2017-04-20","ExG",0.227590663327924
"CS17-DG2F-290","2017-04-20","GLI",0.159736883328884
"CS17-DG2F-290","2017-04-20","VARI",0.145423877776418
"CS17-DG2F-291","2017-04-20","canopy_cover",0.958403681121224
"CS17-DG2F-291","2017-04-20","ExG",0.212558282027147
"CS17-DG2F-291","2017-04-20","GLI",0.149753917199447
"CS17-DG2F-291","2017-04-20","VARI",0.134085602260858
"CS17-DG2F-292","2017-04-20","canopy_cover",0.93852849844324
"CS17-DG2F-292","2017-04-20","ExG",0.167949293504424
"CS17-DG2F-292","2017-04-20","GLI",0.11958879340056
"CS17-DG2F-292","2017-04-20","VARI",0.0723563437218869
"CS17-DG2F-293","2017-04-20","canopy_cover",0.961175083417902
"CS17-DG2F-293","2017-04-20","ExG",0.197449463662036
"CS17-DG2F-293","2017-04-20","GLI",0.139748883043129
"CS17-DG2F-293","2017-04-20","VARI",0.118631200914905
"CS17-DG2F-294","2017-04-20","canopy_cover",0.957797320702272
"CS17-DG2F-294","2017-04-20","ExG",0.218618306591685
"CS17-DG2F-294","2017-04-20","GLI",0.153945253124409
"CS17-DG2F-294","2017-04-20","VARI",0.130622434943099
"CS17-DG2F-295","2017-04-20","canopy_cover",0.96560463622513
"CS17-DG2F-295","2017-04-20","ExG",0.199849481815854
"CS17-DG2F-295","2017-04-20","GLI",0.141156538920338
"CS17-DG2F-295","2017-04-20","VARI",0.102065993235769
"CS17-DG2F-296","2017-04-20","canopy_cover",0.96181020140208
"CS17-DG2F-296","2017-04-20","ExG",0.180576827760117
"CS17-DG2F-296","2017-04-20","GLI",0.128427951623775
"CS17-DG2F-296","2017-04-20","VARI",0.0966415885314631
"CS17-DG2F-297","2017-04-20","canopy_cover",0.959018295580809
"CS17-DG2F-297","2017-04-20","ExG",0.193804826005963
"CS17-DG2F-297","2017-04-20","GLI",0.137329143134443
"CS17-DG2F-297","2017-04-20","VARI",0.121238494444542
"CS17-DG2F-298","2017-04-20","canopy_cover",0.950232319619029
"CS17-DG2F-298","2017-04-20","ExG",0.228204235478752
"CS17-DG2F-298","2017-04-20","GLI",0.160567006979778
"CS17-DG2F-298","2017-04-20","VARI",0.173173617800831
"CS17-DG2F-299","2017-04-20","canopy_cover",0.924365101547558
"CS17-DG2F-299","2017-04-20","ExG",0.244417719817105
"CS17-DG2F-299","2017-04-20","GLI",0.171145943559132
"CS17-DG2F-299","2017-04-20","VARI",0.178718279098643
"CS17-DG2F-300","2017-04-20","canopy_cover",0.920881924088088
"CS17-DG2F-300","2017-04-20","ExG",0.269887084940022
"CS17-DG2F-300","2017-04-20","GLI",0.187424431533867
"CS17-DG2F-300","2017-04-20","VARI",0.192167840168669
"CS17-DG2F-301","2017-04-20","canopy_cover",0.891786845336881
"CS17-DG2F-301","2017-04-20","ExG",0.253407190261719
"CS17-DG2F-301","2017-04-20","GLI",0.176871896654505
"CS17-DG2F-301","2017-04-20","VARI",0.205559824849558
"CS17-DG2F-302","2017-04-20","canopy_cover",0.905654458799484
"CS17-DG2F-302","2017-04-20","ExG",0.222394930200821
"CS17-DG2F-302","2017-04-20","GLI",0.156245655173251
"CS17-DG2F-302","2017-04-20","VARI",0.17017600393297
"CS17-DG2F-303","2017-04-20","canopy_cover",0.918190678426953
"CS17-DG2F-303","2017-04-20","ExG",0.253966002801073
"CS17-DG2F-303","2017-04-20","GLI",0.177225038371568
"CS17-DG2F-303","2017-04-20","VARI",0.200667132719886
"CS17-DG2F-304","2017-04-20","canopy_cover",0.898977954230277
"CS17-DG2F-304","2017-04-20","ExG",0.216820650625479
"CS17-DG2F-304","2017-04-20","GLI",0.152466237682639
"CS17-DG2F-304","2017-04-20","VARI",0.16487780176459
"CS17-DG2F-305","2017-04-20","canopy_cover",0.951300666479679
"CS17-DG2F-305","2017-04-20","ExG",0.262273727167698
"CS17-DG2F-305","2017-04-20","GLI",0.182752710379579
"CS17-DG2F-305","2017-04-20","VARI",0.220449542416006
"CS17-DG2F-306","2017-04-20","canopy_cover",0.899343771413283
"CS17-DG2F-306","2017-04-20","ExG",0.219928943073689
"CS17-DG2F-306","2017-04-20","GLI",0.15429089827078
"CS17-DG2F-306","2017-04-20","VARI",0.164891152289838
"CS17-DG2F-307","2017-04-20","canopy_cover",0.948041859922686
"CS17-DG2F-307","2017-04-20","ExG",0.27093735505788
"CS17-DG2F-307","2017-04-20","GLI",0.18785393191655
"CS17-DG2F-307","2017-04-20","VARI",0.214332708197242
"CS17-DG2F-308","2017-04-20","canopy_cover",0.909135620065826
"CS17-DG2F-308","2017-04-20","ExG",0.242227435462951
"CS17-DG2F-308","2017-04-20","GLI",0.16900107257185
"CS17-DG2F-308","2017-04-20","VARI",0.196792769370203
"CS17-DG2F-309","2017-04-20","canopy_cover",0.90039475057618
"CS17-DG2F-309","2017-04-20","ExG",0.231114232816047
"CS17-DG2F-309","2017-04-20","GLI",0.161733290750748
"CS17-DG2F-309","2017-04-20","VARI",0.165952396699302
"CS17-DG2F-310","2017-04-20","canopy_cover",0.881554861933018
"CS17-DG2F-310","2017-04-20","ExG",0.243153121070299
"CS17-DG2F-310","2017-04-20","GLI",0.169980829193454
"CS17-DG2F-310","2017-04-20","VARI",0.193275156521644
"CS17-DG2F-311","2017-04-20","canopy_cover",0.886101147188733
"CS17-DG2F-311","2017-04-20","ExG",0.244511396018007
"CS17-DG2F-311","2017-04-20","GLI",0.170968810108731
"CS17-DG2F-311","2017-04-20","VARI",0.191933706292583
"CS17-DG2F-312","2017-04-20","canopy_cover",0.904976263422672
"CS17-DG2F-312","2017-04-20","ExG",0.238037523150333
"CS17-DG2F-312","2017-04-20","GLI",0.166704514837454
"CS17-DG2F-312","2017-04-20","VARI",0.186268587191919
"CS17-DG2F-313","2017-04-20","canopy_cover",0.914671876411368
"CS17-DG2F-313","2017-04-20","ExG",0.24390741903015
"CS17-DG2F-313","2017-04-20","GLI",0.170419162833078
"CS17-DG2F-313","2017-04-20","VARI",0.178116788967388
"CS17-DG2F-314","2017-04-20","canopy_cover",0.894208562299551
"CS17-DG2F-314","2017-04-20","ExG",0.246897676203577
"CS17-DG2F-314","2017-04-20","GLI",0.172630586585746
"CS17-DG2F-314","2017-04-20","VARI",0.191495365262306
"CS17-DG2F-315","2017-04-20","canopy_cover",0.9106337135713
"CS17-DG2F-315","2017-04-20","ExG",0.229737979200611
"CS17-DG2F-315","2017-04-20","GLI",0.161082750728799
"CS17-DG2F-315","2017-04-20","VARI",0.179911367967551
"CS17-DG2F-316","2017-04-20","canopy_cover",0.916926103821055
"CS17-DG2F-316","2017-04-20","ExG",0.253359749515228
"CS17-DG2F-316","2017-04-20","GLI",0.177029361491111
"CS17-DG2F-316","2017-04-20","VARI",0.190464326138649
"CS17-DG2F-317","2017-04-20","canopy_cover",0.866763345042241
"CS17-DG2F-317","2017-04-20","ExG",0.228660895649612
"CS17-DG2F-317","2017-04-20","GLI",0.160515605005736
"CS17-DG2F-317","2017-04-20","VARI",0.162698835012669
"CS17-DG2F-318","2017-04-20","canopy_cover",0.888069507745795
"CS17-DG2F-318","2017-04-20","ExG",0.246690178184829
"CS17-DG2F-318","2017-04-20","GLI",0.172739285858657
"CS17-DG2F-318","2017-04-20","VARI",0.200025989089152
"CS17-DG2F-319","2017-04-20","canopy_cover",0.942728460526996
"CS17-DG2F-319","2017-04-20","ExG",0.230116239700503
"CS17-DG2F-319","2017-04-20","GLI",0.161843075421398
"CS17-DG2F-319","2017-04-20","VARI",0.187097446383636
"CS17-DG2F-320","2017-04-20","canopy_cover",0.972650335705576
"CS17-DG2F-320","2017-04-20","ExG",0.209445502297293
"CS17-DG2F-320","2017-04-20","GLI",0.147809163587767
"CS17-DG2F-320","2017-04-20","VARI",0.153482872935085
"CS17-DG2F-321","2017-04-20","canopy_cover",0.942705433166818
"CS17-DG2F-321","2017-04-20","ExG",0.195674412663111
"CS17-DG2F-321","2017-04-20","GLI",0.138255058583735
"CS17-DG2F-321","2017-04-20","VARI",0.119278233361878
"CS17-DG2F-322","2017-04-20","canopy_cover",0.959124123145742
"CS17-DG2F-322","2017-04-20","ExG",0.201714070726853
"CS17-DG2F-322","2017-04-20","GLI",0.142507623623112
"CS17-DG2F-322","2017-04-20","VARI",0.135869866162874
"CS17-DG2F-323","2017-04-20","canopy_cover",0.960022293545821
"CS17-DG2F-323","2017-04-20","ExG",0.197943789029863
"CS17-DG2F-323","2017-04-20","GLI",0.139696987286306
"CS17-DG2F-323","2017-04-20","VARI",0.131736276189557
"CS17-DG2F-324","2017-04-20","canopy_cover",0.965514960087717
"CS17-DG2F-324","2017-04-20","ExG",0.201413790712101
"CS17-DG2F-324","2017-04-20","GLI",0.141992409939021
"CS17-DG2F-324","2017-04-20","VARI",0.128650370110983
"CS17-DG2F-325","2017-04-20","canopy_cover",0.936290310402679
"CS17-DG2F-325","2017-04-20","ExG",0.186855585305098
"CS17-DG2F-325","2017-04-20","GLI",0.132002205532188
"CS17-DG2F-325","2017-04-20","VARI",0.106275064458872
"CS17-DG2F-326","2017-04-20","canopy_cover",0.856447106150641
"CS17-DG2F-326","2017-04-20","ExG",0.106319267574021
"CS17-DG2F-326","2017-04-20","GLI",0.0762881039088072
"CS17-DG2F-326","2017-04-20","VARI",-0.00536703511573163
"CS17-DG2F-327","2017-04-20","canopy_cover",0.9275697827615
"CS17-DG2F-327","2017-04-20","ExG",0.177727647733047
"CS17-DG2F-327","2017-04-20","GLI",0.126093694052509
"CS17-DG2F-327","2017-04-20","VARI",0.109135852702055
"CS17-DG2F-328","2017-04-20","canopy_cover",0.921593040996364
"CS17-DG2F-328","2017-04-20","ExG",0.181775041545362
"CS17-DG2F-328","2017-04-20","GLI",0.128754112953657
"CS17-DG2F-328","2017-04-20","VARI",0.105204985585116
"CS17-DG2F-329","2017-04-20","canopy_cover",0.901321370492695
"CS17-DG2F-329","2017-04-20","ExG",0.156900622884896
"CS17-DG2F-329","2017-04-20","GLI",0.111990329272842
"CS17-DG2F-329","2017-04-20","VARI",0.0725851342033156
"CS17-DG2F-330","2017-04-20","canopy_cover",0.89100697346316
"CS17-DG2F-330","2017-04-20","ExG",0.1727651143496
"CS17-DG2F-330","2017-04-20","GLI",0.122848103246781
"CS17-DG2F-330","2017-04-20","VARI",0.0973383902777923
"CS17-DG2F-331","2017-04-20","canopy_cover",0.909946815075014
"CS17-DG2F-331","2017-04-20","ExG",0.169511155486199
"CS17-DG2F-331","2017-04-20","GLI",0.120636958860135
"CS17-DG2F-331","2017-04-20","VARI",0.0976123964114933
"CS17-DG2F-332","2017-04-20","canopy_cover",0.893623035559228
"CS17-DG2F-332","2017-04-20","ExG",0.173291903098724
"CS17-DG2F-332","2017-04-20","GLI",0.123369844065805
"CS17-DG2F-332","2017-04-20","VARI",0.101957336724635
"CS17-DG2F-333","2017-04-20","canopy_cover",0.914573611069688
"CS17-DG2F-333","2017-04-20","ExG",0.185564586634816
"CS17-DG2F-333","2017-04-20","GLI",0.13151597953885
"CS17-DG2F-333","2017-04-20","VARI",0.107556897570304
"CS17-DG2F-334","2017-04-20","canopy_cover",0.912418065108644
"CS17-DG2F-334","2017-04-20","ExG",0.168953955495988
"CS17-DG2F-334","2017-04-20","GLI",0.120292643630188
"CS17-DG2F-334","2017-04-20","VARI",0.0924039541617009
"CS17-DG2F-335","2017-04-20","canopy_cover",0.910749452120223
"CS17-DG2F-335","2017-04-20","ExG",0.181510814956773
"CS17-DG2F-335","2017-04-20","GLI",0.128760718482676
"CS17-DG2F-335","2017-04-20","VARI",0.105943505218244
"CS17-DG2F-336","2017-04-20","canopy_cover",0.911316155406654
"CS17-DG2F-336","2017-04-20","ExG",0.181700709518881
"CS17-DG2F-336","2017-04-20","GLI",0.129066205672418
"CS17-DG2F-336","2017-04-20","VARI",0.116880138333335
"CS17-DG2F-337","2017-04-20","canopy_cover",0.951125028800181
"CS17-DG2F-337","2017-04-20","ExG",0.182230660686142
"CS17-DG2F-337","2017-04-20","GLI",0.129137458447437
"CS17-DG2F-337","2017-04-20","VARI",0.112844783396441
"CS17-DG2F-338","2017-04-20","canopy_cover",0.959264689771014
"CS17-DG2F-338","2017-04-20","ExG",0.202871488380284
"CS17-DG2F-338","2017-04-20","GLI",0.142805159097786
"CS17-DG2F-338","2017-04-20","VARI",0.128314238051859
"CS17-DG2F-339","2017-04-20","canopy_cover",0.9705864915129
"CS17-DG2F-339","2017-04-20","ExG",0.188678847694642
"CS17-DG2F-339","2017-04-20","GLI",0.133640231593697
"CS17-DG2F-339","2017-04-20","VARI",0.118635158142347
"CS17-DG2F-340","2017-04-20","canopy_cover",0.968430061113665
"CS17-DG2F-340","2017-04-20","ExG",0.17682722408473
"CS17-DG2F-340","2017-04-20","GLI",0.125535125301548
"CS17-DG2F-340","2017-04-20","VARI",0.0981700711498691
"CS17-DG2F-341","2017-04-20","canopy_cover",0.970561371273772
"CS17-DG2F-341","2017-04-20","ExG",0.196043822778367
"CS17-DG2F-341","2017-04-20","GLI",0.138586853441949
"CS17-DG2F-341","2017-04-20","VARI",0.126876506200828
"CS17-DG2F-342","2017-04-20","canopy_cover",0.952669651336311
"CS17-DG2F-342","2017-04-20","ExG",0.189082032729475
"CS17-DG2F-342","2017-04-20","GLI",0.133876400414573
"CS17-DG2F-342","2017-04-20","VARI",0.115565992043282
"CS17-DG2F-343","2017-04-20","canopy_cover",0.976911332605186
"CS17-DG2F-343","2017-04-20","ExG",0.185532710512507
"CS17-DG2F-343","2017-04-20","GLI",0.131387324036731
"CS17-DG2F-343","2017-04-20","VARI",0.113767972399253
"CS17-DG2F-344","2017-04-20","canopy_cover",0.960222720770201
"CS17-DG2F-344","2017-04-20","ExG",0.175567274645166
"CS17-DG2F-344","2017-04-20","GLI",0.124753460013424
"CS17-DG2F-344","2017-04-20","VARI",0.0990276946148907
"CS17-DG2F-345","2017-04-20","canopy_cover",0.952090717206696
"CS17-DG2F-345","2017-04-20","ExG",0.193247551708032
"CS17-DG2F-345","2017-04-20","GLI",0.136528823978177
"CS17-DG2F-345","2017-04-20","VARI",0.110464979629488
"CS17-DG2F-346","2017-04-20","canopy_cover",0.951142256428798
"CS17-DG2F-346","2017-04-20","ExG",0.190247899416363
"CS17-DG2F-346","2017-04-20","GLI",0.134471424944803
"CS17-DG2F-346","2017-04-20","VARI",0.105951034807221
"CS17-DG2F-347","2017-04-20","canopy_cover",0.958925325983523
"CS17-DG2F-347","2017-04-20","ExG",0.197775784726206
"CS17-DG2F-347","2017-04-20","GLI",0.139508879085964
"CS17-DG2F-347","2017-04-20","VARI",0.118218910774923
"CS17-DG2F-348","2017-04-20","canopy_cover",0.962527494791127
"CS17-DG2F-348","2017-04-20","ExG",0.18719711361756
"CS17-DG2F-348","2017-04-20","GLI",0.132487406847777
"CS17-DG2F-348","2017-04-20","VARI",0.104643903053591
"CS17-DG2F-349","2017-04-20","canopy_cover",0.978964656150766
"CS17-DG2F-349","2017-04-20","ExG",0.19025676797734
"CS17-DG2F-349","2017-04-20","GLI",0.134639897240309
"CS17-DG2F-349","2017-04-20","VARI",0.10605624408499
"CS17-DG2F-350","2017-04-20","canopy_cover",0.983080421513719
"CS17-DG2F-350","2017-04-20","ExG",0.203060624741087
"CS17-DG2F-350","2017-04-20","GLI",0.143233562399842
"CS17-DG2F-350","2017-04-20","VARI",0.137760812854243
"CS17-DG2F-351","2017-04-20","canopy_cover",0.991473218654348
"CS17-DG2F-351","2017-04-20","ExG",0.210755324740081
"CS17-DG2F-351","2017-04-20","GLI",0.148516341299322
"CS17-DG2F-351","2017-04-20","VARI",0.136741899420081
"CS17-DG2F-352","2017-04-20","canopy_cover",0.97545493856063
"CS17-DG2F-352","2017-04-20","ExG",0.194841159408532
"CS17-DG2F-352","2017-04-20","GLI",0.137796758738686
"CS17-DG2F-352","2017-04-20","VARI",0.116613652701004
"CS17-DG2F-353","2017-04-20","canopy_cover",0.974103151766946
"CS17-DG2F-353","2017-04-20","ExG",0.195145168472692
"CS17-DG2F-353","2017-04-20","GLI",0.138019880819476
"CS17-DG2F-353","2017-04-20","VARI",0.11834220950131
"CS17-DG2F-354","2017-04-20","canopy_cover",0.967336978190302
"CS17-DG2F-354","2017-04-20","ExG",0.227764239910578
"CS17-DG2F-354","2017-04-20","GLI",0.160344880503421
"CS17-DG2F-354","2017-04-20","VARI",0.187524876184655
"CS17-DG2F-355","2017-04-20","canopy_cover",0.957089748260536
"CS17-DG2F-355","2017-04-20","ExG",0.23286743822949
"CS17-DG2F-355","2017-04-20","GLI",0.163652653503895
"CS17-DG2F-355","2017-04-20","VARI",0.193960996945126
"CS17-DG2F-356","2017-04-20","canopy_cover",0.946101988584895
"CS17-DG2F-356","2017-04-20","ExG",0.245402726216303
"CS17-DG2F-356","2017-04-20","GLI",0.171931304377645
"CS17-DG2F-356","2017-04-20","VARI",0.201081346450792
"CS17-DG2F-357","2017-04-20","canopy_cover",0.943632687386065
"CS17-DG2F-357","2017-04-20","ExG",0.232153567488047
"CS17-DG2F-357","2017-04-20","GLI",0.163060673568352
"CS17-DG2F-357","2017-04-20","VARI",0.178585009050564
"CS17-DG2F-358","2017-04-20","canopy_cover",0.948592324441086
"CS17-DG2F-358","2017-04-20","ExG",0.236803116660826
"CS17-DG2F-358","2017-04-20","GLI",0.16600960415082
"CS17-DG2F-358","2017-04-20","VARI",0.189365625153941
"CS17-DG2F-359","2017-04-20","canopy_cover",0.897521118585539
"CS17-DG2F-359","2017-04-20","ExG",0.247740125627211
"CS17-DG2F-359","2017-04-20","GLI",0.173258902159952
"CS17-DG2F-359","2017-04-20","VARI",0.198850782134216
"CS17-DG2F-360","2017-04-20","canopy_cover",0.888897324827651
"CS17-DG2F-360","2017-04-20","ExG",0.242178421995922
"CS17-DG2F-360","2017-04-20","GLI",0.169351134269069
"CS17-DG2F-360","2017-04-20","VARI",0.180002966143608
"CS17-DG2F-361","2017-04-20","canopy_cover",0.913866170611931
"CS17-DG2F-361","2017-04-20","ExG",0.234443291882015
"CS17-DG2F-361","2017-04-20","GLI",0.164031431804805
"CS17-DG2F-361","2017-04-20","VARI",0.175772177374652
"CS17-DG2F-362","2017-04-20","canopy_cover",0.926712711799793
"CS17-DG2F-362","2017-04-20","ExG",0.244102514282009
"CS17-DG2F-362","2017-04-20","GLI",0.170679968441424
"CS17-DG2F-362","2017-04-20","VARI",0.197859808622818
"CS17-DG2F-363","2017-04-20","canopy_cover",0.942899946296556
"CS17-DG2F-363","2017-04-20","ExG",0.25152463854047
"CS17-DG2F-363","2017-04-20","GLI",0.175839211660888
"CS17-DG2F-363","2017-04-20","VARI",0.222498784679955
"CS17-DG2F-364","2017-04-20","canopy_cover",0.898209042403077
"CS17-DG2F-364","2017-04-20","ExG",0.216529135356672
"CS17-DG2F-364","2017-04-20","GLI",0.152253052128453
"CS17-DG2F-364","2017-04-20","VARI",0.166448038094717
"CS17-DG2F-365","2017-04-20","canopy_cover",0.90957640871492
"CS17-DG2F-365","2017-04-20","ExG",0.208591209997177
"CS17-DG2F-365","2017-04-20","GLI",0.146951887409716
"CS17-DG2F-365","2017-04-20","VARI",0.142700562005496
"CS17-DG2F-366","2017-04-20","canopy_cover",0.919256581411946
"CS17-DG2F-366","2017-04-20","ExG",0.222093626106694
"CS17-DG2F-366","2017-04-20","GLI",0.156210239526902
"CS17-DG2F-366","2017-04-20","VARI",0.168416686881426
"CS17-DG2F-367","2017-04-20","canopy_cover",0.942641326829728
"CS17-DG2F-367","2017-04-20","ExG",0.230180428677335
"CS17-DG2F-367","2017-04-20","GLI",0.161636295514408
"CS17-DG2F-367","2017-04-20","VARI",0.173646523101097
"CS17-DG2F-368","2017-04-20","canopy_cover",0.943603478945407
"CS17-DG2F-368","2017-04-20","ExG",0.232254665186697
"CS17-DG2F-368","2017-04-20","GLI",0.162899321527001
"CS17-DG2F-368","2017-04-20","VARI",0.172825219956165
"CS17-DG2F-369","2017-04-20","canopy_cover",0.948405212956465
"CS17-DG2F-369","2017-04-20","ExG",0.236259311661439
"CS17-DG2F-369","2017-04-20","GLI",0.165555073170166
"CS17-DG2F-369","2017-04-20","VARI",0.176837188326523
"CS17-DG2F-370","2017-04-20","canopy_cover",0.972408425397758
"CS17-DG2F-370","2017-04-20","ExG",0.234979686897811
"CS17-DG2F-370","2017-04-20","GLI",0.164920286791809
"CS17-DG2F-370","2017-04-20","VARI",0.185897668974962
"CS17-DG2F-371","2017-04-20","canopy_cover",0.952298207024066
"CS17-DG2F-371","2017-04-20","ExG",0.227416720590673
"CS17-DG2F-371","2017-04-20","GLI",0.159743388680195
"CS17-DG2F-371","2017-04-20","VARI",0.168479660445435
"CS17-DG2F-372","2017-04-20","canopy_cover",0.946612084272629
"CS17-DG2F-372","2017-04-20","ExG",0.221296148335881
"CS17-DG2F-372","2017-04-20","GLI",0.15549780244206
"CS17-DG2F-372","2017-04-20","VARI",0.156308612192113
"CS17-DG2F-373","2017-04-20","canopy_cover",0.902878407417481
"CS17-DG2F-373","2017-04-20","ExG",0.20580275912496
"CS17-DG2F-373","2017-04-20","GLI",0.144677558632539
"CS17-DG2F-373","2017-04-20","VARI",0.133630606160928
"CS17-DG2F-374","2017-04-20","canopy_cover",0.938674070061006
"CS17-DG2F-374","2017-04-20","ExG",0.231900788497581
"CS17-DG2F-374","2017-04-20","GLI",0.162798214466324
"CS17-DG2F-374","2017-04-20","VARI",0.179715537693291
"CS17-DG2F-375","2017-04-20","canopy_cover",0.942018795647817
"CS17-DG2F-375","2017-04-20","ExG",0.212943508818087
"CS17-DG2F-375","2017-04-20","GLI",0.150348113813009
"CS17-DG2F-375","2017-04-20","VARI",0.153661764390459
